timestamp,symbol,price,change_pct,buy_pct,sell_pct
2026-07-17T15:40:04.910461+00:00,AME,236.88,-0.18,64,36,236.88,232.83,242.96,249.03,1.5
2026-07-17T15:40:04.910461+00:00,BF-B,26.31,1.35,64,36,26.31,26.09,26.64,26.97,1.5
2026-07-17T15:40:04.910461+00:00,EG,382.17,2.4,64,36,382.17,376.96,389.99,397.81,1.5
2026-07-17T15:40:04.910461+00:00,GEV,1042.88,0.64,64,36,1042.88,1004.99,1099.72,1156.55,1.5
2026-07-17T15:40:04.910461+00:00,MS,216.4,-0.9,64,36,216.4,211.49,223.76,231.12,1.5
2026-07-17T15:40:04.910461+00:00,AMD,491.86,-1.81,63,37,491.86,475.27,516.75,541.63,1.5
2026-07-17T15:40:04.910461+00:00,APH,152.13,-0.66,63,37,152.13,148.69,157.29,162.45,1.5
2026-07-17T15:40:04.910461+00:00,CARR,69.26,-0.12,63,37,69.26,68.2,70.85,72.43,1.5
2026-07-17T15:40:04.910461+00:00,COHR,276.17,-0.29,63,37,276.17,263.74,294.81,313.46,1.5
2026-07-17T15:40:04.910461+00:00,DLR,174.77,0.67,63,37,174.77,172.43,178.29,181.81,1.5
2026-07-17T15:40:04.910461+00:00,HUM,394.97,2.2,63,37,394.97,388.03,405.38,415.78,1.5
2026-07-17T15:40:04.910461+00:00,KEYS,311.82,-0.3,63,37,311.82,305.27,321.64,331.46,1.5
2026-07-17T15:40:04.910461+00:00,NUE,236.33,0.28,63,37,236.33,233.1,241.18,246.04,1.5
2026-07-17T15:40:04.910461+00:00,AES,14.81,0.07,62,38,14.81,14.8,14.83,14.85,2.0
2026-07-17T15:40:04.910461+00:00,AAPL,333.79,0.16,62,38,333.79,330.8,338.28,342.77,1.5
2026-07-17T15:40:04.910461+00:00,BG,118.71,2.49,62,38,118.71,117.46,120.58,122.46,1.5
2026-07-17T15:40:04.910461+00:00,HPE,45.49,0.8,62,38,45.49,44.29,47.29,49.09,1.5
2026-07-17T15:40:04.910461+00:00,MET,94.4,0.75,62,38,94.4,93.53,95.7,97.01,1.49
2026-07-17T15:40:04.910461+00:00,NTAP,160.87,0.74,62,38,160.87,158.28,164.75,168.64,1.5
2026-07-17T15:40:04.910461+00:00,NEM,90.56,-0.3,62,38,90.56,89.46,92.21,93.86,1.5
2026-07-17T15:40:04.910461+00:00,PCAR,127.43,0.6,62,38,127.43,125.73,129.98,132.54,1.5
2026-07-17T15:40:04.910461+00:00,VTR,96.63,1.67,62,38,96.63,95.81,97.86,99.09,1.5
2026-07-17T15:40:04.910461+00:00,AKAM,119.84,0.87,61,39,119.84,117.1,123.95,128.05,1.5
2026-07-17T15:40:04.910461+00:00,ALB,119.06,-0.33,61,39,119.06,117.38,121.57,124.09,1.49
2026-07-17T15:40:04.910461+00:00,DELL,391.39,0.0,61,39,391.39,376.22,414.15,436.91,1.5
2026-07-17T15:40:04.910461+00:00,EMR,140.85,1.27,61,39,140.85,138.43,144.49,148.12,1.5
2026-07-17T15:40:04.910461+00:00,F,14.31,0.85,61,39,14.31,13.98,14.8,15.29,1.48
2026-07-17T15:40:04.910461+00:00,MU,858.89,0.67,61,39,858.89,820.6,916.33,973.78,1.5
2026-07-17T15:40:04.910461+00:00,PFG,113.83,0.63,61,39,113.83,112.63,115.63,117.43,1.5
2026-07-17T15:40:04.910461+00:00,TDY,630.3,-0.09,61,39,630.3,617.3,649.8,669.3,1.5
